order_date,country,sales
2014-12-07,COSIA,11
2014-12-07,MONICA,16
2014-12-08,SWINA,21
2014-12-08,NADIA,24
2014-12-08,PALOMBIA,34
2014-12-08,NUMBANI,13
2014-12-09,TASIA,13
2014-12-09,MALADIA,30
2014-12-09,ISLANDIA,87
2014-12-09,SODOR,32
2014-12-10,ANNESIA,108
2014-12-10,COSIA,6
2014-12-10,DELTORA,20
2014-12-10,CATAN,6
2014-12-11,FAKEISTAN,900
2014-12-11,ISLANDIA,49
2014-12-11,NADIA,14
2014-12-11,SUYA,30
2014-12-11,TAILAND,98
2014-12-11,SODOR,20
2014-12-12,NUMBANI,9
2014-12-12,PALOMBIA,19
2014-12-12,NADIA,19
2016-10-30,PALOMBIA,371
2016-10-30,TASIA,118
2016-10-30,ANNESIA,1106
2014-12-13,ANANA,195
2014-12-13,TASIA,11
2014-12-14,FAKEISTAN,1322
2014-12-13,ISLANDIA,56
2014-12-14,NEVORUSS,200
2014-12-14,ISLANDIA,73
2014-12-14,CATAN,15
2014-12-14,TAILAND,162
2014-12-14,ANANA,272
2014-12-14,SUYA,41
2016-10-30,PANADA,119
2016-10-30,SPOTLAND,333
2016-10-30,NEONIA,105
2016-10-30,MANIA,213
2016-10-30,NUMBANI,88
2016-11-02,FAKEISTAN,5078
2014-12-15,SPOTLAND,28
2014-12-15,NUMBANI,16
2014-12-15,SWINA,27
2014-12-16,ANNESIA,185
2014-12-16,NEONIA,7
2014-12-17,NUMBANI,11
2014-12-17,PALOMBIA,20
2014-12-17,NEONIA,4
2014-12-18,DELTORA,20
2014-12-18,COSIA,8
2014-12-19,FAKEISTAN,819
2014-12-18,NEONIA,5
2014-12-18,MONICA,9
2014-12-18,COMBIA,28
2014-12-18,PANADA,8
2014-12-19,ANANA,134
2014-12-19,NEVORUSS,78
2014-12-19,MALADIA,13
2014-12-20,ANANA,170
2014-12-20,MALADIA,12
2016-10-31,PANADA,109
2016-10-31,MALERIA,52
2014-12-21,NEVORUSS,139
2014-12-21,MONICA,15
2014-12-22,ANNESIA,131
2014-12-22,NEONIA,9
2014-12-23,ANANA,192
2014-12-23,MALADIA,14
2014-12-23,SAINT REPUBLIC,28
2014-12-24,ANANA,140
2014-12-24,SODOR,11
2014-12-24,ISLANDIA,49
2014-12-24,SPOTLAND,9
2014-12-26,SODOR,15
2014-12-26,NUMBANI,16
2014-12-26,ANNESIA,72
2014-12-27,FAKEISTAN,743
2014-12-27,ANANA,205
2014-12-27,MALADIA,15
2014-12-27,ISLANDIA,68
2014-12-27,DELTORA,30
2014-12-27,SAINT REPUBLIC,23
2014-12-27,TAILAND,98
2014-12-27,FINESIA,1
2014-12-28,SUYA,44
2014-12-28,PALOMBIA,25
2014-12-28,ISLANDIA,75
2014-12-28,SODOR,17
2014-12-28,TASIA,13
2016-11-01,NEONIA,93
2014-12-28,SAINT REPUBLIC,25
2014-12-29,FAKEISTAN,819
2014-12-29,ANANA,198
2014-12-29,NEVORUSS,105
2014-12-29,TASIA,11
2014-12-30,MONICA,9
2014-12-30,COMBIA,31
2014-12-30,COSIA,9
2014-12-30,DELTORA,33
2014-12-31,FAKEISTAN,752
2014-12-31,DELTORA,24
2014-12-31,BOMBIA,8
2014-12-31,ANNEXIA,3
2015-01-01,SWINA,32
2015-01-01,NUMBANI,24
2015-01-01,SPOTLAND,27
2015-01-01,NADIA,13
2015-01-02,ANNESIA,77
2015-01-02,DELTORA,20
2015-01-02,COMBIA,22
2015-01-03,ANANA,132
2015-01-03,NEVORUSS,70
2015-01-04,COMBIA,28
2015-01-04,ANNESIA,108
2015-01-04,NEONIA,8
2015-01-04,PALOMBIA,18
2015-01-04,PANADA,11
2015-01-05,CATAN,11
2015-01-05,BOMBIA,8
2015-01-05,COSIA,9
2015-01-06,SUYA,32
2015-01-06,ISLANDIA,76
2015-01-06,SWINA,13
2015-01-06,SAINT REPUBLIC,24
2015-01-06,PALOMBIA,26
2015-01-06,SODOR,19
2015-01-06,TASIA,19
2015-01-06,MALERIA,7
2015-01-07,ANNEXIA,3
2015-01-07,MONICA,11
2015-01-07,CATAN,9
2015-01-08,NUMBANI,9
2015-01-08,SAINT REPUBLIC,23
2015-01-08,SWINA,12
2015-01-09,TAILAND,71
2015-01-09,MALADIA,21
2015-01-09,SUYA,28
2015-01-09,ISLANDIA,46
2015-01-09,SAINT REPUBLIC,21
2015-01-09,MALERIA,5
2015-01-10,ANNESIA,91
2016-11-02,NEVORUSS,526
2016-11-02,FINESIA,43
2016-11-02,ANANA,720
2016-11-02,CATAN,222
2016-11-02,BOMBIA,143
2015-01-10,DELTORA,23
2015-01-10,COSIA,10
2015-01-11,SWINA,17
2015-01-11,PANADA,13
2015-01-12,FAKEISTAN,1043
2015-01-12,NEVORUSS,132
2015-01-12,ANANA,192
2015-01-12,SPOTLAND,16
2015-01-13,ISLANDIA,66
2015-01-13,SWINA,18
2015-01-13,SODOR,18
2015-01-13,MALERIA,8
2015-01-14,ISLANDIA,42
2015-01-14,SUYA,24
2015-01-14,TAILAND,76
2015-01-14,TASIA,17
2016-11-03,NADIA,110
2016-11-03,PANADA,92
2015-01-15,SODOR,14
2015-01-15,MALERIA,6
2015-01-15,TAILAND,71
2015-01-15,ISLANDIA,52
2015-01-15,NUMBANI,9
2015-01-15,SUYA,23
2015-01-16,ANNESIA,91
2015-01-17,FAKEISTAN,827
2015-01-17,DELTORA,25
2015-01-17,NEVORUSS,84
2016-11-03,SWINA,148
2016-11-03,SAINT REPUBLIC,112
2016-11-03,PALOMBIA,261
2015-01-17,FINESIA,3
2015-01-18,ANNESIA,129
2015-01-18,NEONIA,11
2015-01-19,CATAN,13
2015-01-19,FINESIA,2
2015-01-19,COSIA,13
2015-01-20,PALOMBIA,39
2015-01-20,NUMBANI,13
2015-01-20,NADIA,19
2015-01-21,ANNESIA,81
2015-01-21,NEONIA,7
2015-01-21,PANADA,8
2015-01-21,PALOMBIA,25
2015-01-22,SODOR,17
2015-01-22,TAILAND,78
2015-01-22,MALADIA,23
2015-01-22,SWINA,12
2015-01-22,SAINT REPUBLIC,24
2015-01-23,SAINT REPUBLIC,26
2015-01-23,SWINA,12
2015-01-23,MALERIA,7
2016-11-04,SODOR,118
2016-11-04,NADIA,109
2016-11-04,TAILAND,1146
2016-11-04,MALAGUAY,192
2016-11-04,SUYA,150
2016-11-04,ISLANDIA,372
2016-11-04,SAINT REPUBLIC,122
2015-01-24,FAKEISTAN,872
2015-01-24,ANANA,140
2015-01-24,NEVORUSS,87
2015-01-24,COMBIA,24
2015-01-24,BOMBIA,11
2015-01-25,NEVORUSS,132
2015-01-25,MONICA,21
2015-01-26,MALADIA,34
2015-01-26,SAINT REPUBLIC,43
2015-01-26,SWINA,26
2015-01-26,TAILAND,142
2015-01-26,TASIA,30
2015-01-27,MONICA,17
2015-01-27,PANADA,19
2015-01-27,NEONIA,13
2015-01-27,COSIA,15
2015-01-28,MALADIA,21
2015-01-28,ANANA,131
2015-01-28,MALERIA,8
2015-01-28,SAINT REPUBLIC,29
2015-01-28,NADIA,13
2015-01-28,TASIA,15
2015-01-29,SUYA,30
2015-01-29,MALERIA,9
2015-01-29,NADIA,19
2015-01-29,NUMBANI,12
2016-11-05,IRAMBIA,168
2016-11-05,SUYA,177
2016-11-05,ANANA,841
2016-11-05,MALADIA,130
2015-01-30,ANNESIA,111
2015-01-30,PALOMBIA,28
2015-01-30,SPOTLAND,12
2015-01-30,NADIA,14
2015-01-30,NEONIA,8
2015-01-30,NUMBANI,11
2015-01-31,ANANA,163
2015-01-31,TAILAND,84
2015-01-31,TASIA,21
2015-01-31,ISLANDIA,71
2013-01-05,FAKEISTAN,86
2013-01-09,FAKEISTAN,140
2013-01-16,FAKEISTAN,87
2013-01-25,FAKEISTAN,107
2013-02-07,FAKEISTAN,99
2013-02-09,FAKEISTAN,133
2013-02-13,FAKEISTAN,125
2013-02-20,FAKEISTAN,102
2013-02-19,FAKEISTAN,80
2013-03-01,FAKEISTAN,109
2013-03-02,FAKEISTAN,101
2013-03-03,FAKEISTAN,122
2013-03-07,FAKEISTAN,104
2013-03-08,FAKEISTAN,112
2013-03-14,FAKEISTAN,112
2013-03-19,FAKEISTAN,92
2013-03-25,FAKEISTAN,102
2013-04-03,FAKEISTAN,106
2013-04-11,FAKEISTAN,105
2013-04-13,FAKEISTAN,107
2013-04-16,FAKEISTAN,74
2013-04-22,FAKEISTAN,130
2013-04-24,FAKEISTAN,117
2013-04-26,FAKEISTAN,151
2013-05-01,FAKEISTAN,171
2013-05-07,FAKEISTAN,107
2013-05-11,FAKEISTAN,133
2013-05-12,FAKEISTAN,124
2013-05-13,FAKEISTAN,105
2013-05-18,FAKEISTAN,195
2013-05-19,FAKEISTAN,136
2013-05-22,FAKEISTAN,110
2013-05-23,FAKEISTAN,123
2013-06-05,FAKEISTAN,205
2013-06-10,FAKEISTAN,91
2013-06-16,FAKEISTAN,130
2013-06-17,FAKEISTAN,88
2013-06-19,FAKEISTAN,132
2013-06-25,FAKEISTAN,105
2013-07-15,FAKEISTAN,104
2013-07-16,FAKEISTAN,100
2013-07-23,FAKEISTAN,105
2013-08-22,FAKEISTAN,135
2013-08-25,FAKEISTAN,137
2013-09-02,FAKEISTAN,115
2013-09-06,FAKEISTAN,169
2013-09-08,FAKEISTAN,208
2013-09-16,FAKEISTAN,111
2013-09-26,FAKEISTAN,163
2013-09-27,FAKEISTAN,204
2013-09-28,FAKEISTAN,183
2013-10-03,FAKEISTAN,188
2013-10-12,FAKEISTAN,171
2013-10-18,FAKEISTAN,184
2013-10-30,FAKEISTAN,208
2013-10-29,PALOMBIA,15
2013-10-30,ANNEXIA,5
2013-11-01,PALOMBIA,10
2013-11-04,FAKEISTAN,153
2013-11-05,FAKEISTAN,125
2013-11-08,FAKEISTAN,224
2013-11-10,FAKEISTAN,255
2013-11-12,FAKEISTAN,132
2013-11-19,ANNEXIA,4
2013-11-20,ANNEXIA,3
2013-11-21,PALOMBIA,5
2013-11-25,FAKEISTAN,183
2013-11-25,ISLANDIA,10
2013-11-26,ANNEXIA,5
2013-11-29,PALOMBIA,8
2013-12-02,DELTORA,15
2013-12-03,ISLANDIA,11
2013-12-04,NEVORUSS,13
2013-12-07,ISLANDIA,10
2013-12-07,NUMBANI,2
2013-12-10,PALOMBIA,10
2013-12-11,FAKEISTAN,378
2013-12-11,ISLANDIA,9
2013-12-12,DELTORA,8
2013-12-17,ISLANDIA,19
2013-12-18,FAKEISTAN,187
2013-12-18,NEVORUSS,16
2013-12-20,NUMBANI,4
2013-12-21,PALOMBIA,7
2013-12-21,NUMBANI,4
2013-12-22,NEVORUSS,27
2013-12-22,ANNEXIA,5
2013-12-23,NUMBANI,6
2013-12-26,NEVORUSS,20
2013-12-27,PALOMBIA,6
2013-12-28,ISLANDIA,12
2013-12-29,NEVORUSS,29
2013-12-31,FAKEISTAN,121
2013-12-31,DELTORA,9
2013-12-31,ANNEXIA,2
2014-01-01,NEVORUSS,25
2014-01-01,DELTORA,10
2014-01-02,FAKEISTAN,202
2014-01-02,NEVORUSS,13
2014-01-03,FAKEISTAN,172
2014-01-03,NEVORUSS,16
2014-01-04,NEVORUSS,14
2014-01-04,DELTORA,8
2014-01-08,ISLANDIA,5
2014-01-09,DELTORA,7
2014-01-12,FAKEISTAN,262
2014-01-12,DELTORA,12
2014-01-14,FAKEISTAN,163
2014-01-14,ISLANDIA,13
2014-01-15,PALOMBIA,6
2014-01-16,ISLANDIA,10
2014-01-17,PALOMBIA,7
2014-01-18,PALOMBIA,8
2014-01-18,ISLANDIA,9
2014-01-19,NEVORUSS,27
2014-01-19,DELTORA,15
2014-01-20,DELTORA,16
2014-01-21,FAKEISTAN,269
2014-01-21,DELTORA,15
2014-01-21,NEVORUSS,38
2014-01-24,NEVORUSS,13
2014-01-24,DELTORA,7
2014-01-26,FAKEISTAN,269
2014-01-25,NEVORUSS,16
2014-01-26,DELTORA,17
2014-01-27,FAKEISTAN,244
2014-01-28,ISLANDIA,20
2014-01-30,FAKEISTAN,218
2014-01-29,DELTORA,11
2014-01-29,NEVORUSS,11
2014-02-02,ANNEXIA,6
2014-02-02,DELTORA,12
2014-02-03,DELTORA,22
2014-02-03,NEVORUSS,37
2014-02-05,FAKEISTAN,301
2014-02-07,FAKEISTAN,281
2014-02-07,DELTORA,8
2014-02-14,FAKEISTAN,479
2014-02-14,DELTORA,12
2014-02-16,FAKEISTAN,249
2014-02-16,NEVORUSS,29
2014-02-17,ANNEXIA,2
2014-02-17,NEVORUSS,14
2014-02-18,NEVORUSS,9
2014-02-18,DELTORA,3
2014-02-19,FAKEISTAN,236
2014-02-19,NEVORUSS,5
2014-02-22,FAKEISTAN,219
2014-02-27,FAKEISTAN,372
2014-02-28,PALOMBIA,6
2014-03-02,FAKEISTAN,177
2014-03-02,NEVORUSS,15
2014-03-02,DELTORA,8
2014-03-04,ISLANDIA,6
2014-03-05,FAKEISTAN,193
2014-03-06,ISLANDIA,2
2014-03-09,DELTORA,9
2014-03-10,PALOMBIA,7
2014-03-11,ISLANDIA,8
2014-03-15,NEVORUSS,10
2014-03-16,PALOMBIA,6
2014-03-17,DELTORA,11
2014-03-18,NEVORUSS,25
2014-03-19,FAKEISTAN,250
2014-03-19,ISLANDIA,10
2014-03-21,FAKEISTAN,241
2014-03-20,DELTORA,3
2014-03-21,NEVORUSS,14
2014-03-23,PALOMBIA,7
2014-03-24,DELTORA,8
2014-03-24,NEVORUSS,23
2014-03-26,NEVORUSS,9
2014-03-30,NEVORUSS,35
2014-03-31,ISLANDIA,15
2014-04-01,ANNEXIA,4
2014-04-03,PALOMBIA,1
2014-04-05,DELTORA,6
2014-04-08,DELTORA,11
2014-04-08,ANNEXIA,4
2014-04-09,ISLANDIA,9
2014-04-12,SPOTLAND,4
2014-04-13,NEVORUSS,28
2014-04-14,ISLANDIA,13
2014-04-15,PALOMBIA,11
2014-04-17,SPOTLAND,5
2014-04-20,SPOTLAND,9
2014-04-20,ISLANDIA,13
2014-04-21,FAKEISTAN,192
2014-04-21,ISLANDIA,18
2014-04-22,DELTORA,12
2014-04-22,NEVORUSS,31
2014-04-25,DELTORA,6
2014-04-26,DELTORA,5
2014-04-27,SPOTLAND,10
2014-04-30,ISLANDIA,7
2014-05-01,ANNESIA,5
2014-05-02,ANNEXIA,1
2014-05-03,ISLANDIA,9
2014-05-04,PALOMBIA,14
2014-05-04,NUMBANI,2
2014-05-05,PALOMBIA,10
2014-05-06,ANANA,17
2014-05-07,FAKEISTAN,189
2014-05-07,NEVORUSS,17
2014-05-07,ANNEXIA,1
2014-05-08,FAKEISTAN,205
2014-05-08,ANANA,12
2014-05-08,ISLANDIA,7
2014-05-10,FAKEISTAN,217
2014-05-10,ANANA,16
2014-05-10,ISLANDIA,9
2014-05-10,NEVORUSS,18
2014-05-11,ANANA,22
2014-05-11,ANNEXIA,4
2014-05-12,ANNESIA,12
2014-05-13,DELTORA,16
2014-05-15,NEVORUSS,12
2014-05-15,ANANA,9
2014-05-17,FAKEISTAN,226
2014-05-17,ANNEXIA,3
2014-05-18,ISLANDIA,15
2014-05-21,ANNESIA,3
2014-05-23,ANANA,27
2014-05-23,NEVORUSS,16
2014-05-24,SPOTLAND,12
2014-05-24,NUMBANI,4
2014-05-24,ANNESIA,7
2014-05-25,NEVORUSS,37
2016-10-17,FAKEISTAN,6151
2016-10-17,TAILAND,1209
2016-10-17,NEVORUSS,641
2016-10-17,MALADIA,135
2016-10-17,SUYA,194
2016-10-17,SODOR,132
2016-10-17,TOELAND,68
2014-05-26,NEVORUSS,37
2014-05-26,DELTORA,11
2014-05-27,NEVORUSS,38
2014-05-28,SPOTLAND,8
2014-05-30,PALOMBIA,4
2014-05-30,ANNESIA,6
2014-06-01,SPOTLAND,12
2014-06-02,NUMBANI,6
2014-06-02,SPOTLAND,12
2014-06-03,NEVORUSS,43
2014-06-04,DELTORA,8
2016-10-18,ISLANDIA,378
2016-10-18,FAKEISTAN,4591
2016-10-18,TOELAND,51
2016-10-18,TAILAND,921
2016-10-18,SAINT REPUBLIC,129
2016-10-18,TASIA,77
2016-10-18,SODOR,99
2014-06-05,ISLANDIA,11
2014-06-06,PALOMBIA,5
2014-06-08,ISLANDIA,18
2014-06-09,PALOMBIA,10
2014-06-09,SPOTLAND,14
2014-06-10,PALOMBIA,8
2014-06-11,ANANA,34
2014-06-12,NEVORUSS,17
2014-06-12,ISLANDIA,10
2014-06-12,ANANA,36
2014-06-13,ANNESIA,6
2014-06-14,ANNEXIA,2
2014-06-14,NEVORUSS,19
2014-06-15,FAKEISTAN,354
2014-06-15,ISLANDIA,15
2014-06-15,ANANA,66
2014-06-16,SPOTLAND,14
2014-06-16,ISLANDIA,16
2014-06-17,ANNESIA,10
2014-06-18,ANANA,39
2014-06-19,NUMBANI,2
2014-06-20,FAKEISTAN,250
2014-06-20,ISLANDIA,10
2014-06-23,ISLANDIA,15
2014-06-24,ANNESIA,11
2014-06-25,DELTORA,5
2014-06-26,NEVORUSS,18
2014-06-29,FAKEISTAN,290
2014-06-29,ISLANDIA,21
2014-07-02,DELTORA,6
2014-07-03,ANNESIA,6
2014-07-05,ANNESIA,5
2014-07-06,NEVORUSS,32
2014-07-06,ANANA,75
2014-07-06,ISLANDIA,20
2016-10-25,FAKEISTAN,5245
2014-07-07,FAKEISTAN,255
2014-07-07,ANANA,72
2014-07-07,NEVORUSS,34
2014-07-07,DELTORA,16
2014-07-07,ANNEXIA,6
2014-07-08,NUMBANI,10
2014-07-10,FAKEISTAN,286
2014-07-10,NEVORUSS,19
2014-07-10,ISLANDIA,12
2014-07-11,ANANA,56
2014-07-11,NEVORUSS,21
2014-07-12,FAKEISTAN,313
2014-07-11,DELTORA,6
2014-07-13,ANANA,71
2014-07-16,FAKEISTAN,241
2014-07-15,SPOTLAND,17
2014-07-15,ISLANDIA,20
2014-07-17,SPOTLAND,9
2014-07-20,NEVORUSS,32
2014-07-20,ANNEXIA,5
2014-07-21,NEVORUSS,32
2014-07-23,SPOTLAND,10
2014-07-24,ISLANDIA,14
2014-07-27,NUMBANI,4
2014-07-27,SPOTLAND,16
2014-07-28,ISLANDIA,26
2014-07-29,NUMBANI,4
2014-07-29,ISLANDIA,32
2014-07-31,FAKEISTAN,295
2014-07-31,ANNEXIA,2
2014-08-01,FAKEISTAN,309
2014-08-01,ISLANDIA,19
2014-08-03,FAKEISTAN,337
2014-08-03,NEVORUSS,30
2014-08-03,ANANA,78
2014-08-04,ANNESIA,19
2014-08-05,NEVORUSS,40
2014-08-07,ANNESIA,13
2014-08-10,ANNESIA,28
2016-10-19,MONICA,71
2016-10-19,PANADA,73
2016-10-19,MONDOR,174
2016-10-19,MANIA,138
2016-10-19,COSIA,69
2016-10-19,NEONIA,55
2016-10-24,FAKEISTAN,6373
2014-08-11,FAKEISTAN,278
2014-08-12,FAKEISTAN,271
2014-08-13,FAKEISTAN,287
2014-08-13,SPOTLAND,9
2014-08-13,ISLANDIA,12
2014-08-14,ISLANDIA,15
2014-08-16,DELTORA,8
2014-08-16,ANNEXIA,2
2014-08-17,DELTORA,17
2014-08-18,ANNESIA,31
2014-08-20,NEONIA,3
2014-08-20,PALOMBIA,11
2014-08-21,CATAN,3
2014-08-21,NEVORUSS,20
2014-08-21,DELTORA,11
2014-08-22,ANANA,54
2014-08-22,MALISTAN,10
2014-08-23,FAKEISTAN,326
2014-08-22,NEVORUSS,27
2014-08-24,ANNESIA,28
2014-08-24,NEONIA,3
2014-08-25,ANANA,85
2014-08-25,ANNEXIA,6
2014-08-26,ANNESIA,35
2014-08-26,DELTORA,21
2014-08-26,NEONIA,3
2014-08-27,FAKEISTAN,356
2014-08-28,DELTORA,12
2014-08-29,DELTORA,10
2014-08-30,BOMBIA,0
2014-09-01,PALOMBIA,11
2014-09-01,NUMBANI,11
2016-10-20,TAILAND,838
2016-10-20,MALADIA,99
2014-09-02,PALOMBIA,14
2014-09-02,ANNESIA,27
2013-01-02,FAKEISTAN,81
2013-01-04,FAKEISTAN,82
2013-01-06,FAKEISTAN,125
2013-01-13,FAKEISTAN,120
2013-01-17,FAKEISTAN,89
2013-01-19,FAKEISTAN,96
2013-01-27,FAKEISTAN,156
2013-02-01,FAKEISTAN,138
2013-02-05,FAKEISTAN,92
2013-02-11,FAKEISTAN,114
2013-03-15,FAKEISTAN,110
2013-03-16,FAKEISTAN,118
2013-03-20,FAKEISTAN,134
2013-03-21,FAKEISTAN,120
2013-03-28,FAKEISTAN,116
2013-03-29,FAKEISTAN,121
2013-04-02,FAKEISTAN,81
2013-04-04,FAKEISTAN,123
2013-04-07,FAKEISTAN,117
2013-04-12,FAKEISTAN,103
2013-04-14,FAKEISTAN,73
2013-04-15,FAKEISTAN,58
2013-04-19,FAKEISTAN,111
2013-04-29,FAKEISTAN,109
2013-05-04,FAKEISTAN,116
2013-05-14,FAKEISTAN,117
2013-05-16,FAKEISTAN,134
2013-05-25,FAKEISTAN,131
2013-05-28,FAKEISTAN,107
2013-06-12,FAKEISTAN,123
2013-06-20,FAKEISTAN,136
2013-06-23,FAKEISTAN,128
2013-07-01,FAKEISTAN,101
2013-07-03,FAKEISTAN,127
2013-07-06,FAKEISTAN,139
2013-07-08,FAKEISTAN,94
2013-07-18,FAKEISTAN,135
2013-07-27,FAKEISTAN,138
2013-07-28,FAKEISTAN,148
2013-07-30,FAKEISTAN,114
2013-08-02,FAKEISTAN,162
2013-08-03,FAKEISTAN,137
2013-08-06,FAKEISTAN,105
2013-08-10,FAKEISTAN,134
2013-08-18,FAKEISTAN,134
2013-08-23,FAKEISTAN,131
2013-08-26,FAKEISTAN,79
2013-09-04,FAKEISTAN,172
2013-09-10,FAKEISTAN,98
2013-09-11,FAKEISTAN,170
2013-09-17,FAKEISTAN,113
2013-09-19,FAKEISTAN,168
2013-10-04,FAKEISTAN,184
2013-10-07,FAKEISTAN,179
2013-10-09,FAKEISTAN,183
2013-10-15,FAKEISTAN,108
2013-10-17,FAKEISTAN,171
2013-10-22,FAKEISTAN,151
2013-10-24,FAKEISTAN,186
2013-10-28,FAKEISTAN,153
2013-10-31,FAKEISTAN,213
2013-10-30,PALOMBIA,5
2013-11-03,PALOMBIA,11
2013-11-04,PALOMBIA,10
2013-11-10,PALOMBIA,10
2013-11-11,DELTORA,9
2013-11-12,PALOMBIA,17
2013-11-14,NUMBANI,1
2013-11-17,PALOMBIA,9
2013-11-18,PALOMBIA,13
2013-11-19,FAKEISTAN,119
2013-11-20,NUMBANI,2
2013-11-21,DELTORA,9
2013-11-22,ANNEXIA,4
2013-11-24,ANNEXIA,7
2013-11-26,ISLANDIA,8
2013-11-27,DELTORA,9
2013-11-28,DELTORA,14
2013-11-30,FAKEISTAN,255
2013-11-30,NEVORUSS,9
2013-12-01,NEVORUSS,24
2013-12-04,FAKEISTAN,238
2013-12-06,DELTORA,11
2013-12-08,FAKEISTAN,318
2013-12-07,PALOMBIA,6
2013-12-09,FAKEISTAN,217
2013-12-10,DELTORA,11
2013-12-10,ANNEXIA,7
2013-12-10,NEVORUSS,25
2013-12-11,PALOMBIA,5
2013-12-11,NEONIA,0
2013-12-12,ISLANDIA,7
2013-12-13,ANNEXIA,3
2013-12-14,DELTORA,10
2013-12-17,DELTORA,11
2013-12-19,NUMBANI,3
2013-12-19,PALOMBIA,4
2013-12-20,ANNEXIA,6
2013-12-22,FAKEISTAN,164
2013-12-22,ISLANDIA,18
2013-12-23,NEVORUSS,32
2013-12-23,ANNEXIA,8
2013-12-26,ISLANDIA,9
2013-12-27,DELTORA,12
2013-12-29,FAKEISTAN,162
2013-12-29,ISLANDIA,19
2013-12-30,NEVORUSS,29
2013-12-31,ISLANDIA,11
2014-01-01,PALOMBIA,3
2014-01-01,ISLANDIA,12
2014-01-03,PALOMBIA,8
2014-01-06,NUMBANI,7
2014-01-07,FAKEISTAN,146
2014-01-10,ISLANDIA,8
2014-01-11,FAKEISTAN,233
2014-01-12,NUMBANI,3
2014-01-13,DELTORA,15
2014-01-14,NUMBANI,4
2014-01-15,DELTORA,9
2014-01-17,DELTORA,11
2014-01-20,FAKEISTAN,238
2014-01-20,ISLANDIA,16
2014-01-22,FAKEISTAN,187
2014-01-25,ISLANDIA,9
2014-01-26,NUMBANI,5
2014-01-27,PALOMBIA,16
2014-01-30,PALOMBIA,5
2014-01-31,DELTORA,9
2014-02-01,NEVORUSS,14
2014-02-02,ISLANDIA,15
2014-02-03,ISLANDIA,19
2014-02-05,PALOMBIA,3
2014-02-06,ISLANDIA,10
2014-02-06,NEVORUSS,11
2014-02-08,NEVORUSS,16
2014-02-08,DELTORA,7
2014-02-09,DELTORA,14
2014-02-10,NUMBANI,5
2014-02-11,NEVORUSS,40
2014-02-11,FAKEISTAN,208
2014-02-12,NEVORUSS,15
2014-02-12,ANNEXIA,2
2014-02-17,FAKEISTAN,165
2014-02-17,ISLANDIA,2
2014-02-18,ISLANDIA,2
2014-02-19,PALOMBIA,3
2014-02-21,ISLANDIA,4
2014-02-22,ISLANDIA,1
2014-03-01,FAKEISTAN,148
2014-03-01,NEVORUSS,8
2014-03-01,DELTORA,5
2014-03-03,NEVORUSS,14
2014-03-09,NEVORUSS,18
2014-03-10,NEVORUSS,23
2014-03-10,DELTORA,9
2014-03-11,PALOMBIA,4
2014-03-14,NEVORUSS,9
2014-03-17,FAKEISTAN,310
2014-03-18,FAKEISTAN,277
2014-03-20,FAKEISTAN,222
2014-03-20,ISLANDIA,7
2014-03-20,NEVORUSS,10
2014-03-22,DELTORA,5
2014-03-22,NEVORUSS,13
2014-03-23,DELTORA,10
2014-03-23,ANNEXIA,2
2014-03-24,ISLANDIA,15
2014-03-25,DELTORA,10
2014-03-26,FAKEISTAN,207
2014-03-26,ISLANDIA,8
2014-03-30,ISLANDIA,17
2014-04-01,FAKEISTAN,123
2014-04-01,NEVORUSS,32
2014-04-01,ISLANDIA,13
2014-04-05,FAKEISTAN,209
2014-04-06,NEVORUSS,24
2014-04-07,FAKEISTAN,157
2014-04-07,DELTORA,7
2014-04-07,ANNEXIA,4
2014-04-08,ISLANDIA,15
2014-04-09,PALOMBIA,5
2014-04-10,NEVORUSS,9
2014-04-11,NEVORUSS,11
2014-04-11,DELTORA,5
2014-04-11,ANNEXIA,2
2014-04-13,FAKEISTAN,248
2014-04-13,ISLANDIA,13
2014-04-18,FAKEISTAN,209
2014-04-18,ISLANDIA,6
2014-04-18,NEVORUSS,16
2014-04-19,NEVORUSS,15
2014-04-22,FAKEISTAN,165
2014-04-22,ISLANDIA,15
2014-04-24,PALOMBIA,7
2014-04-27,ANNESIA,1
2014-04-28,FAKEISTAN,248
2014-04-28,ISLANDIA,19
2014-04-29,FAKEISTAN,289
2014-04-29,DELTORA,12
2014-05-01,NEVORUSS,10
2014-05-02,ISLANDIA,12
2014-05-02,SPOTLAND,5
2014-05-04,DELTORA,9
2014-05-05,NEVORUSS,33
2014-05-07,SPOTLAND,10
2014-05-07,PALOMBIA,7
2014-05-07,ISLANDIA,13
2014-05-09,FAKEISTAN,205
2014-05-11,PALOMBIA,11
2014-05-12,FAKEISTAN,307
2014-05-12,ISLANDIA,19
2014-05-13,ANANA,23
2014-05-13,FAKEISTAN,196
2014-05-14,FAKEISTAN,218
2014-05-14,ANANA,15
2014-05-14,DELTORA,6
2014-05-16,FAKEISTAN,232
2014-05-15,ISLANDIA,9
2014-05-16,ISLANDIA,9
2014-05-17,ISLANDIA,8
2014-05-18,ANNESIA,10
2014-05-19,ANNEXIA,5
2014-05-19,DELTORA,12
2014-05-20,DELTORA,10
2014-05-21,FAKEISTAN,225
2014-05-21,DELTORA,8
2014-05-21,ANANA,24
2014-05-22,ANANA,25
2014-05-23,SPOTLAND,7
2014-05-24,DELTORA,8
2014-05-25,ISLANDIA,23
